id,question,answer,image_source,category,response
7769,Is there a vase in the image?,no,COCO_val2014_000000501898,random,no
7770,Is there a person in the image?,yes,COCO_val2014_000000281766,random,yes
7771,Is there an umbrella in the image?,no,COCO_val2014_000000281766,random,no
7772,Is there a bicycle in the image?,yes,COCO_val2014_000000281766,random,yes
7773,Is there a train in the image?,no,COCO_val2014_000000281766,random,no
7774,Is there a handbag in the image?,yes,COCO_val2014_000000281766,random,no
7775,Is there a bed in the image?,no,COCO_val2014_000000281766,random,no
7776,Is there a truck in the image?,yes,COCO_val2014_000000245448,random,no
7777,Is there a handbag in the image?,no,COCO_val2014_000000245448,random,no
7778,Is there a person in the image?,yes,COCO_val2014_000000245448,random,yes
7779,Is there a donut in the image?,no,COCO_val2014_000000245448,random,no
7780,Is there a motorcycle in the image?,yes,COCO_val2014_000000245448,random,yes
7781,Is there a scissors in the image?,no,COCO_val2014_000000245448,random,no
7782,Is there a person in the image?,yes,COCO_val2014_000000510138,random,yes
7783,Is there an oven in the image?,no,COCO_val2014_000000510138,random,no
7784,Is there a wine glass in the image?,yes,COCO_val2014_000000510138,random,yes
7785,Is there a horse in the image?,no,COCO_val2014_000000510138,random,no
7786,Is there a couch in the image?,yes,COCO_val2014_000000510138,random,no
7787,Is there a book in the image?,no,COCO_val2014_000000510138,random,no
7788,Is there a truck in the image?,yes,COCO_val2014_000000001171,random,no
7789,Is there a traffic light in the image?,no,COCO_val2014_000000001171,random,yes
7790,Is there a train in the image?,yes,COCO_val2014_000000001171,random,yes
7791,Is there a bowl in the image?,no,COCO_val2014_000000001171,random,no
7792,Is there a car in the image?,yes,COCO_val2014_000000001171,random,no
7793,Is there a spoon in the image?,no,COCO_val2014_000000001171,random,yes
7794,Is there a person in the image?,yes,COCO_val2014_000000100238,random,yes
7795,Is there a skis in the image?,no,COCO_val2014_000000100238,random,yes
7796,Is there a bottle in the image?,yes,COCO_val2014_000000100238,random,yes
7797,Is there a bicycle in the image?,no,COCO_val2014_000000100238,random,yes
7798,Is there a frisbee in the image?,yes,COCO_val2014_000000100238,random,yes
7799,Is there a carrot in the image?,no,COCO_val2014_000000100238,random,yes
7800,Is there a traffic light in the image?,yes,COCO_val2014_000000465418,random,yes
7801,Is there a chair in the image?,no,COCO_val2014_000000465418,random,yes
7802,Is there a person in the image?,yes,COCO_val2014_000000465418,random,yes
7803,Is there a bird in the image?,no,COCO_val2014_000000465418,random,yes
7804,Is there a bus in the image?,yes,COCO_val2014_000000465418,random,yes
7805,Is there a knife in the image?,no,COCO_val2014_000000465418,random,no
7806,Is there a car in the image?,yes,COCO_val2014_000000392364,random,no
7807,Is there a chair in the image?,no,COCO_val2014_000000392364,random,no
7808,Is there a traffic light in the image?,yes,COCO_val2014_000000392364,random,no
7809,Is there a scissors in the image?,no,COCO_val2014_000000392364,random,no
7810,Is there a person in the image?,yes,COCO_val2014_000000392364,random,no
7811,Is there a book in the image?,no,COCO_val2014_000000392364,random,no
7812,Is there a snowboard in the image?,yes,COCO_val2014_000000188958,random,yes
7813,Is there a traffic light in the image?,no,COCO_val2014_000000188958,random,no
7814,Is there a person in the image?,yes,COCO_val2014_000000188958,random,no
7815,Is there a vase in the image?,no,COCO_val2014_000000188958,random,no
7816,Is there a skis in the image?,yes,COCO_val2014_000000188958,random,yes
7817,Is there a couch in the image?,no,COCO_val2014_000000188958,random,yes
7818,Is there a clock in the image?,yes,COCO_val2014_000000436127,random,no
7819,Is there a knife in the image?,no,COCO_val2014_000000436127,random,no
7820,Is there a person in the image?,yes,COCO_val2014_000000436127,random,yes
7821,Is there a wine glass in the image?,no,COCO_val2014_000000436127,random,no
7822,Is there a horse in the image?,yes,COCO_val2014_000000436127,random,yes
7823,Is there an elephant in the image?,no,COCO_val2014_000000436127,random,no
7824,Is there a chair in the image?,yes,COCO_val2014_000000198397,random,no
7825,Is there a potted plant in the image?,no,COCO_val2014_000000198397,random,no
7826,Is there a person in the image?,yes,COCO_val2014_000000198397,random,no
7827,Is there a dining table in the image?,no,COCO_val2014_000000198397,random,no
7828,Is there a sports ball in the image?,yes,COCO_val2014_000000198397,random,no
7829,Is there an apple in the image?,no,COCO_val2014_000000198397,random,no
7830,Is there an oven in the image?,yes,COCO_val2014_000000349936,random,yes
7831,Is there a kite in the image?,no,COCO_val2014_000000349936,random,no
7832,Is there a dining table in the image?,yes,COCO_val2014_000000349936,random,yes
7833,Is there a backpack in the image?,no,COCO_val2014_000000349936,random,no
7834,Is there a chair in the image?,yes,COCO_val2014_000000349936,random,yes
7835,Is there a giraffe in the image?,no,COCO_val2014_000000349936,random,no
7836,Is there a person in the image?,yes,COCO_val2014_000000333756,random,yes
7837,Is there a bus in the image?,no,COCO_val2014_000000333756,random,no
7838,Is there a sports ball in the image?,yes,COCO_val2014_000000333756,random,no
7839,Is there a refrigerator in the image?,no,COCO_val2014_000000333756,random,no
7840,Is there a tennis racket in the image?,yes,COCO_val2014_000000333756,random,yes
7841,Is there a tv in the image?,no,COCO_val2014_000000333756,random,no
7842,Is there a backpack in the image?,yes,COCO_val2014_000000474741,random,yes
7843,Is there a carrot in the image?,no,COCO_val2014_000000474741,random,yes
7844,Is there a clock in the image?,yes,COCO_val2014_000000474741,random,yes
7845,Is there a donut in the image?,no,COCO_val2014_000000474741,random,no
7846,Is there a person in the image?,yes,COCO_val2014_000000474741,random,yes
7847,Is there a baseball glove in the image?,no,COCO_val2014_000000474741,random,yes
7848,Is there a keyboard in the image?,yes,COCO_val2014_000000286342,random,yes
7849,Is there a tennis racket in the image?,no,COCO_val2014_000000286342,random,no
7850,Is there a mouse in the image?,yes,COCO_val2014_000000286342,random,yes
7851,Is there a bird in the image?,no,COCO_val2014_000000286342,random,yes
7852,Is there a laptop in the image?,yes,COCO_val2014_000000286342,random,no
7853,Is there a baseball bat in the image?,no,COCO_val2014_000000286342,random,no
7854,Is there a tv in the image?,yes,COCO_val2014_000000093948,random,no
7855,Is there a parking meter in the image?,no,COCO_val2014_000000093948,random,no
7856,Is there a mouse in the image?,yes,COCO_val2014_000000093948,random,yes
7857,Is there a zebra in the image?,no,COCO_val2014_000000093948,random,no
7858,Is there a laptop in the image?,yes,COCO_val2014_000000093948,random,yes
7859,Is there a cell phone in the image?,no,COCO_val2014_000000093948,random,no
7860,Is there a wine glass in the image?,yes,COCO_val2014_000000405740,random,yes
7861,Is there a book in the image?,no,COCO_val2014_000000405740,random,no
7862,Is there a person in the image?,yes,COCO_val2014_000000405740,random,yes
7863,Is there a truck in the image?,no,COCO_val2014_000000405740,random,no
7864,Is there a laptop in the image?,yes,COCO_val2014_000000405740,random,yes
7865,Is there a skis in the image?,no,COCO_val2014_000000405740,random,no
7866,Is there a person in the image?,yes,COCO_val2014_000000304387,random,yes
7867,Is there a broccoli in the image?,no,COCO_val2014_000000304387,random,no
7868,Is there a surfboard in the image?,yes,COCO_val2014_000000304387,random,no
7869,Is there a cell phone in the image?,no,COCO_val2014_000000304387,random,no
7870,Is there a kite in the image?,yes,COCO_val2014_000000304387,random,yes
7871,Is there a microwave in the image?,no,COCO_val2014_000000304387,random,no
7872,Is there a sink in the image?,yes,COCO_val2014_000000147165,random,yes
7873,Is there a toaster in the image?,no,COCO_val2014_000000147165,random,yes
7874,Is there a person in the image?,yes,COCO_val2014_000000147165,random,yes
7875,Is there a chair in the image?,no,COCO_val2014_000000147165,random,yes
7876,Is there a spoon in the image?,yes,COCO_val2014_000000147165,random,yes
7877,Is there a skateboard in the image?,no,COCO_val2014_000000147165,random,yes
7878,Is there a truck in the image?,yes,COCO_val2014_000000495311,random,yes
7879,Is there a wine glass in the image?,no,COCO_val2014_000000495311,random,yes
7880,Is there a person in the image?,yes,COCO_val2014_000000495311,random,no
7881,Is there a cake in the image?,no,COCO_val2014_000000495311,random,no
7882,Is there an airplane in the image?,yes,COCO_val2014_000000495311,random,yes
7883,Is there a backpack in the image?,no,COCO_val2014_000000495311,random,no
7884,Is there a banana in the image?,yes,COCO_val2014_000000312406,random,yes
7885,Is there a snowboard in the image?,no,COCO_val2014_000000312406,random,yes
7886,Is there a bowl in the image?,yes,COCO_val2014_000000312406,random,yes
7887,Is there a stop sign in the image?,no,COCO_val2014_000000312406,random,yes
7888,Is there a cup in the image?,yes,COCO_val2014_000000312406,random,yes
7889,Is there a tv in the image?,no,COCO_val2014_000000312406,random,yes
7890,Is there a tv in the image?,yes,COCO_val2014_000000515820,random,no
7891,Is there a skateboard in the image?,no,COCO_val2014_000000515820,random,no
7892,Is there a clock in the image?,yes,COCO_val2014_000000515820,random,yes
7893,Is there a laptop in the image?,no,COCO_val2014_000000515820,random,no
7894,Is there a person in the image?,yes,COCO_val2014_000000515820,random,no
7895,Is there a dining table in the image?,no,COCO_val2014_000000515820,random,no
7896,Is there an orange in the image?,yes,COCO_val2014_000000031971,random,yes
7897,Is there a bowl in the image?,no,COCO_val2014_000000031971,random,yes
7898,Is there a bed in the image?,yes,COCO_val2014_000000031971,random,yes
7899,Is there a giraffe in the image?,no,COCO_val2014_000000031971,random,no
7900,Is there a book in the image?,yes,COCO_val2014_000000031971,random,yes
7901,Is there a pizza in the image?,no,COCO_val2014_000000031971,random,yes
7902,Is there a snowboard in the image?,yes,COCO_val2014_000000418680,random,yes
7903,Is there a cell phone in the image?,no,COCO_val2014_000000418680,random,yes
7904,Is there a person in the image?,yes,COCO_val2014_000000418680,random,yes
7905,Is there a boat in the image?,no,COCO_val2014_000000418680,random,no
7906,Is there a skis in the image?,yes,COCO_val2014_000000418680,random,yes
7907,Is there a mouse in the image?,no,COCO_val2014_000000418680,random,yes
7908,Is there a person in the image?,yes,COCO_val2014_000000459680,random,yes
7909,Is there a vase in the image?,no,COCO_val2014_000000459680,random,no
7910,Is there an orange in the image?,yes,COCO_val2014_000000459680,random,yes
7911,Is there a broccoli in the image?,no,COCO_val2014_000000459680,random,no
7912,Is there an umbrella in the image?,yes,COCO_val2014_000000459680,random,yes
7913,Is there a sports ball in the image?,no,COCO_val2014_000000459680,random,no
7914,Is there a bowl in the image?,yes,COCO_val2014_000000196462,random,yes
7915,Is there a frisbee in the image?,no,COCO_val2014_000000196462,random,yes
7916,Is there a fork in the image?,yes,COCO_val2014_000000196462,random,yes
7917,Is there a cake in the image?,no,COCO_val2014_000000196462,random,no
7918,Is there a cup in the image?,yes,COCO_val2014_000000196462,random,yes
7919,Is there a bicycle in the image?,no,COCO_val2014_000000196462,random,yes
7920,Is there a dog in the image?,yes,COCO_val2014_000000276693,random,yes
7921,Is there a cup in the image?,no,COCO_val2014_000000276693,random,no
7922,Is there a person in the image?,yes,COCO_val2014_000000276693,random,yes
7923,Is there a sandwich in the image?,no,COCO_val2014_000000276693,random,no
7924,Is there a skis in the image?,yes,COCO_val2014_000000276693,random,yes
7925,Is there a keyboard in the image?,no,COCO_val2014_000000276693,random,no
7926,Is there a person in the image?,yes,COCO_val2014_000000356424,random,yes
7927,Is there an oven in the image?,no,COCO_val2014_000000356424,random,no
7928,Is there a car in the image?,yes,COCO_val2014_000000356424,random,no
7929,Is there a bird in the image?,no,COCO_val2014_000000356424,random,no
7930,Is there a bottle in the image?,yes,COCO_val2014_000000356424,random,yes
7931,Is there a laptop in the image?,no,COCO_val2014_000000356424,random,no
7932,Is there a person in the image?,yes,COCO_val2014_000000505335,random,yes
7933,Is there a microwave in the image?,no,COCO_val2014_000000505335,random,no
7934,Is there a bottle in the image?,yes,COCO_val2014_000000505335,random,no
7935,Is there a carrot in the image?,no,COCO_val2014_000000505335,random,yes
7936,Is there an umbrella in the image?,yes,COCO_val2014_000000505335,random,yes
7937,Is there a skateboard in the image?,no,COCO_val2014_000000505335,random,no
7938,Is there a person in the image?,yes,COCO_val2014_000000172342,random,yes
7939,Is there a surfboard in the image?,no,COCO_val2014_000000172342,random,no
7940,Is there a spoon in the image?,yes,COCO_val2014_000000172342,random,yes
7941,Is there a vase in the image?,no,COCO_val2014_000000172342,random,no
7942,Is there a bowl in the image?,yes,COCO_val2014_000000172342,random,yes
7943,Is there a pizza in the image?,no,COCO_val2014_000000172342,random,yes
7944,Is there a truck in the image?,yes,COCO_val2014_000000384970,random,no
7945,Is there a mouse in the image?,no,COCO_val2014_000000384970,random,yes
