id,question,answer,image_source,category,response
3769,Is there a car in the image?,no,COCO_val2014_000000203479,popular,no
3770,Is there a couch in the image?,yes,COCO_val2014_000000203479,popular,yes
3771,Is there a chair in the image?,no,COCO_val2014_000000203479,popular,yes
3772,Is there a dining table in the image?,yes,COCO_val2014_000000203479,popular,no
3773,Is there a bottle in the image?,no,COCO_val2014_000000203479,popular,no
3774,Is there a handbag in the image?,yes,COCO_val2014_000000551881,popular,no
3775,Is there a person in the image?,no,COCO_val2014_000000551881,popular,no
3776,Is there a potted plant in the image?,yes,COCO_val2014_000000551881,popular,yes
3777,Is there a car in the image?,no,COCO_val2014_000000551881,popular,no
3778,Is there a dining table in the image?,yes,COCO_val2014_000000551881,popular,no
3779,Is there a cup in the image?,no,COCO_val2014_000000551881,popular,no
3780,Is there a dog in the image?,yes,COCO_val2014_000000369541,popular,yes
3781,Is there a dining table in the image?,no,COCO_val2014_000000369541,popular,no
3782,Is there a person in the image?,yes,COCO_val2014_000000369541,popular,no
3783,Is there a car in the image?,no,COCO_val2014_000000369541,popular,no
3784,Is there a frisbee in the image?,yes,COCO_val2014_000000369541,popular,yes
3785,Is there a chair in the image?,no,COCO_val2014_000000369541,popular,no
3786,Is there a clock in the image?,yes,COCO_val2014_000000007795,popular,yes
3787,Is there a person in the image?,no,COCO_val2014_000000007795,popular,no
3788,Is there a bed in the image?,yes,COCO_val2014_000000007795,popular,yes
3789,Is there a dining table in the image?,no,COCO_val2014_000000007795,popular,yes
3790,Is there a remote in the image?,yes,COCO_val2014_000000007795,popular,yes
3791,Is there a car in the image?,no,COCO_val2014_000000007795,popular,yes
3792,Is there a bottle in the image?,yes,COCO_val2014_000000303099,popular,no
3793,Is there a person in the image?,no,COCO_val2014_000000303099,popular,no
3794,Is there a cat in the image?,yes,COCO_val2014_000000303099,popular,yes
3795,Is there a dining table in the image?,no,COCO_val2014_000000303099,popular,no
3796,Is there a toilet in the image?,yes,COCO_val2014_000000303099,popular,yes
3797,Is there a car in the image?,no,COCO_val2014_000000303099,popular,no
3798,Is there a fire hydrant in the image?,yes,COCO_val2014_000000147289,popular,yes
3799,Is there a person in the image?,no,COCO_val2014_000000147289,popular,no
3800,Is there a car in the image?,yes,COCO_val2014_000000147289,popular,yes
3801,Is there a dining table in the image?,no,COCO_val2014_000000147289,popular,no
3802,Is there a stop sign in the image?,yes,COCO_val2014_000000147289,popular,yes
3803,Is there a chair in the image?,no,COCO_val2014_000000147289,popular,yes
3804,Is there a tv in the image?,yes,COCO_val2014_000000102439,popular,yes
3805,Is there a dining table in the image?,no,COCO_val2014_000000102439,popular,yes
3806,Is there a person in the image?,yes,COCO_val2014_000000102439,popular,yes
3807,Is there a car in the image?,no,COCO_val2014_000000102439,popular,no
3808,Is there a remote in the image?,yes,COCO_val2014_000000102439,popular,yes
3809,Is there a chair in the image?,no,COCO_val2014_000000102439,popular,yes
3810,Is there a boat in the image?,yes,COCO_val2014_000000183757,popular,yes
3811,Is there a person in the image?,no,COCO_val2014_000000183757,popular,no
3812,Is there a dog in the image?,yes,COCO_val2014_000000183757,popular,yes
3813,Is there a dining table in the image?,no,COCO_val2014_000000183757,popular,no
3814,Is there a cat in the image?,yes,COCO_val2014_000000183757,popular,yes
3815,Is there a car in the image?,no,COCO_val2014_000000183757,popular,no
3816,Is there a person in the image?,yes,COCO_val2014_000000500473,popular,no
3817,Is there a car in the image?,no,COCO_val2014_000000500473,popular,no
3818,Is there a broccoli in the image?,yes,COCO_val2014_000000500473,popular,yes
3819,Is there a chair in the image?,no,COCO_val2014_000000500473,popular,no
3820,Is there a handbag in the image?,yes,COCO_val2014_000000500473,popular,no
3821,Is there a cup in the image?,no,COCO_val2014_000000500473,popular,yes
3822,Is there a chair in the image?,yes,COCO_val2014_000000327532,popular,no
3823,Is there a dining table in the image?,no,COCO_val2014_000000327532,popular,no
3824,Is there a person in the image?,yes,COCO_val2014_000000327532,popular,no
3825,Is there a car in the image?,no,COCO_val2014_000000327532,popular,no
3826,Is there a sports ball in the image?,yes,COCO_val2014_000000327532,popular,no
3827,Is there a cup in the image?,no,COCO_val2014_000000327532,popular,no
3828,Is there a car in the image?,yes,COCO_val2014_000000167110,popular,no
3829,Is there a dining table in the image?,no,COCO_val2014_000000167110,popular,no
3830,Is there a person in the image?,yes,COCO_val2014_000000167110,popular,yes
3831,Is there a chair in the image?,no,COCO_val2014_000000167110,popular,no
3832,Is there a skateboard in the image?,yes,COCO_val2014_000000167110,popular,yes
3833,Is there a cup in the image?,no,COCO_val2014_000000167110,popular,no
3834,Is there a person in the image?,yes,COCO_val2014_000000300876,popular,yes
3835,Is there a car in the image?,no,COCO_val2014_000000300876,popular,no
3836,Is there a spoon in the image?,yes,COCO_val2014_000000300876,popular,yes
3837,Is there a backpack in the image?,no,COCO_val2014_000000300876,popular,yes
3838,Is there a bowl in the image?,yes,COCO_val2014_000000300876,popular,yes
3839,Is there a truck in the image?,no,COCO_val2014_000000300876,popular,no
3840,Is there a tv in the image?,yes,COCO_val2014_000000443240,popular,yes
3841,Is there a person in the image?,no,COCO_val2014_000000443240,popular,no
3842,Is there a chair in the image?,yes,COCO_val2014_000000443240,popular,no
3843,Is there a dining table in the image?,no,COCO_val2014_000000443240,popular,no
3844,Is there a couch in the image?,yes,COCO_val2014_000000443240,popular,yes
3845,Is there a car in the image?,no,COCO_val2014_000000443240,popular,no
3846,Is there a truck in the image?,yes,COCO_val2014_000000288042,popular,no
3847,Is there a dining table in the image?,no,COCO_val2014_000000288042,popular,no
3848,Is there a person in the image?,yes,COCO_val2014_000000288042,popular,yes
3849,Is there a car in the image?,no,COCO_val2014_000000288042,popular,yes
3850,Is there an umbrella in the image?,yes,COCO_val2014_000000288042,popular,yes
3851,Is there a chair in the image?,no,COCO_val2014_000000288042,popular,yes
3852,Is there a person in the image?,yes,COCO_val2014_000000270609,popular,no
3853,Is there a car in the image?,no,COCO_val2014_000000270609,popular,no
3854,Is there a dining table in the image?,yes,COCO_val2014_000000270609,popular,yes
3855,Is there a bottle in the image?,no,COCO_val2014_000000270609,popular,yes
3856,Is there a chair in the image?,yes,COCO_val2014_000000270609,popular,yes
3857,Is there a backpack in the image?,no,COCO_val2014_000000270609,popular,no
3858,Is there a keyboard in the image?,yes,COCO_val2014_000000208028,popular,yes
3859,Is there a dining table in the image?,no,COCO_val2014_000000208028,popular,no
3860,Is there a person in the image?,yes,COCO_val2014_000000208028,popular,yes
3861,Is there a car in the image?,no,COCO_val2014_000000208028,popular,no
3862,Is there a laptop in the image?,yes,COCO_val2014_000000208028,popular,no
3863,Is there a chair in the image?,no,COCO_val2014_000000208028,popular,no
3864,Is there a person in the image?,yes,COCO_val2014_000000314992,popular,yes
3865,Is there a dining table in the image?,no,COCO_val2014_000000314992,popular,no
3866,Is there a handbag in the image?,yes,COCO_val2014_000000314992,popular,yes
3867,Is there a car in the image?,no,COCO_val2014_000000314992,popular,no
3868,Is there a cell phone in the image?,yes,COCO_val2014_000000314992,popular,yes
3869,Is there a chair in the image?,no,COCO_val2014_000000314992,popular,yes
3870,Is there a person in the image?,yes,COCO_val2014_000000424642,popular,yes
3871,Is there a dining table in the image?,no,COCO_val2014_000000424642,popular,no
3872,Is there a bottle in the image?,yes,COCO_val2014_000000424642,popular,yes
3873,Is there a car in the image?,no,COCO_val2014_000000424642,popular,no
3874,Is there a frisbee in the image?,yes,COCO_val2014_000000424642,popular,yes
3875,Is there a chair in the image?,no,COCO_val2014_000000424642,popular,no
3876,Is there a tv in the image?,yes,COCO_val2014_000000467176,popular,yes
3877,Is there a dining table in the image?,no,COCO_val2014_000000467176,popular,no
3878,Is there a person in the image?,yes,COCO_val2014_000000467176,popular,no
3879,Is there a car in the image?,no,COCO_val2014_000000467176,popular,no
3880,Is there a couch in the image?,yes,COCO_val2014_000000467176,popular,yes
3881,Is there a bottle in the image?,no,COCO_val2014_000000467176,popular,no
3882,Is there a motorcycle in the image?,yes,COCO_val2014_000000087435,popular,no
3883,Is there a dining table in the image?,no,COCO_val2014_000000087435,popular,no
3884,Is there a person in the image?,yes,COCO_val2014_000000087435,popular,no
3885,Is there a chair in the image?,no,COCO_val2014_000000087435,popular,no
3886,Is there a car in the image?,yes,COCO_val2014_000000087435,popular,no
3887,Is there a cup in the image?,no,COCO_val2014_000000087435,popular,yes
3888,Is there a sink in the image?,yes,COCO_val2014_000000079446,popular,yes
3889,Is there a person in the image?,no,COCO_val2014_000000079446,popular,no
3890,Is there a bottle in the image?,yes,COCO_val2014_000000079446,popular,yes
3891,Is there a dining table in the image?,no,COCO_val2014_000000079446,popular,yes
3892,Is there a toilet in the image?,yes,COCO_val2014_000000079446,popular,yes
3893,Is there a car in the image?,no,COCO_val2014_000000079446,popular,no
3894,Is there a dog in the image?,yes,COCO_val2014_000000354398,popular,no
3895,Is there a dining table in the image?,no,COCO_val2014_000000354398,popular,no
3896,Is there a truck in the image?,yes,COCO_val2014_000000354398,popular,yes
3897,Is there a chair in the image?,no,COCO_val2014_000000354398,popular,no
3898,Is there a person in the image?,yes,COCO_val2014_000000354398,popular,yes
3899,Is there a cup in the image?,no,COCO_val2014_000000354398,popular,yes
3900,Is there a vase in the image?,yes,COCO_val2014_000000430052,popular,yes
3901,Is there a person in the image?,no,COCO_val2014_000000430052,popular,no
3902,Is there a bird in the image?,yes,COCO_val2014_000000430052,popular,yes
3903,Is there a car in the image?,no,COCO_val2014_000000430052,popular,no
3904,Is there a bottle in the image?,yes,COCO_val2014_000000430052,popular,yes
3905,Is there a chair in the image?,no,COCO_val2014_000000430052,popular,no
3906,Is there a teddy bear in the image?,yes,COCO_val2014_000000567886,popular,yes
3907,Is there a dining table in the image?,no,COCO_val2014_000000567886,popular,no
3908,Is there a person in the image?,yes,COCO_val2014_000000567886,popular,yes
3909,Is there a car in the image?,no,COCO_val2014_000000567886,popular,no
3910,Is there a book in the image?,yes,COCO_val2014_000000567886,popular,no
3911,Is there a chair in the image?,no,COCO_val2014_000000567886,popular,no
3912,Is there a sink in the image?,yes,COCO_val2014_000000539251,popular,yes
3913,Is there a dining table in the image?,no,COCO_val2014_000000539251,popular,yes
3914,Is there a person in the image?,yes,COCO_val2014_000000539251,popular,yes
3915,Is there a car in the image?,no,COCO_val2014_000000539251,popular,no
3916,Is there a potted plant in the image?,yes,COCO_val2014_000000539251,popular,yes
3917,Is there a chair in the image?,no,COCO_val2014_000000539251,popular,yes
3918,Is there a broccoli in the image?,yes,COCO_val2014_000000551908,popular,yes
3919,Is there a person in the image?,no,COCO_val2014_000000551908,popular,no
3920,Is there a carrot in the image?,yes,COCO_val2014_000000551908,popular,yes
3921,Is there a car in the image?,no,COCO_val2014_000000551908,popular,no
3922,Is there a bed in the image?,yes,COCO_val2014_000000551908,popular,no
3923,Is there a chair in the image?,no,COCO_val2014_000000551908,popular,no
3924,Is there a traffic light in the image?,yes,COCO_val2014_000000102906,popular,yes
3925,Is there a person in the image?,no,COCO_val2014_000000102906,popular,no
3926,Is there a car in the image?,yes,COCO_val2014_000000102906,popular,no
3927,Is there a dining table in the image?,no,COCO_val2014_000000102906,popular,no
3928,Is there a fire hydrant in the image?,yes,COCO_val2014_000000102906,popular,no
3929,Is there a chair in the image?,no,COCO_val2014_000000102906,popular,no
3930,Is there a vase in the image?,yes,COCO_val2014_000000327771,popular,yes
3931,Is there a person in the image?,no,COCO_val2014_000000327771,popular,no
3932,Is there a bed in the image?,yes,COCO_val2014_000000327771,popular,yes
3933,Is there a car in the image?,no,COCO_val2014_000000327771,popular,no
3934,Is there a dining table in the image?,yes,COCO_val2014_000000327771,popular,yes
3935,Is there a chair in the image?,no,COCO_val2014_000000327771,popular,yes
3936,Is there a pizza in the image?,yes,COCO_val2014_000000280734,popular,yes
3937,Is there a car in the image?,no,COCO_val2014_000000280734,popular,no
3938,Is there a person in the image?,yes,COCO_val2014_000000280734,popular,yes
3939,Is there a chair in the image?,no,COCO_val2014_000000280734,popular,yes
3940,Is there a dining table in the image?,yes,COCO_val2014_000000280734,popular,yes
3941,Is there a cup in the image?,no,COCO_val2014_000000280734,popular,yes
3942,Is there a person in the image?,yes,COCO_val2014_000000111817,popular,no
3943,Is there a car in the image?,no,COCO_val2014_000000111817,popular,no
3944,Is there a cup in the image?,yes,COCO_val2014_000000111817,popular,yes
3945,Is there a chair in the image?,no,COCO_val2014_000000111817,popular,no
3946,Is there a cake in the image?,yes,COCO_val2014_000000111817,popular,yes
3947,Is there a bottle in the image?,no,COCO_val2014_000000111817,popular,no
